date,total_views,total_comments,total_likes,total_shares,avg_engagement_rate,avg_like_rate,avg_comment_rate,num_videos
2023-04-05,14397,5,144,40,1.2031624094518116,1.182207630364016,0.02095477908779532,126
2023-04-06,14048,2,150,29,1.3026116053948142,1.2872319323765544,0.01537967301825967,127
2023-04-07,13350,0,132,54,1.1158621616524154,1.1158621616524154,0,127
2023-04-08,10406,6,98,26,1.7831834518242666,1.718370480115032,0.06481297170923403,125
2023-04-09,10092,1,48,27,-3.045209447247214,-3.046759882919639,0.0015504356724239507,119
2023-04-10,11211,2,87,30,-0.16608411930802855,-0.17940763789470454,0.01332351858667649,125
2023-04-11,12481,3,96,38,1.0213454780069455,0.992403691651857,0.02894178635508843,127
2023-04-12,13230,0,137,31,2.555568017852642,2.555568017852642,0,125
2023-04-13,13562,2,122,40,2.669498180223405,2.663075617279103,0.0064225629443020625,125
2023-04-14,12870,2,134,40,1.36442005139551,1.3624168462673056,0.0020032051282051315,130
2023-04-15,13844,9,181,75,1.4558918654910848,1.4514555751982097,0.004436290292874567,135
2023-04-16,11429,6,127,34,0.32830668680397873,0.3004193670476291,0.027887319756348637,126
2023-04-17,13252,5,108,34,1.0024576729434505,0.9930747262335988,0.009382946709851831,130
2023-04-18,14359,6,123,27,1.6661046918707711,1.617651671763208,0.04845302010756325,127
2023-04-19,13481,4,129,47,0.6948943004108811,0.6742518523483134,0.020642448062567976,126
2023-04-20,17121,14,246,54,1.2446751595902643,1.1914099644899825,0.05326519510028203,127
2023-04-21,18009,5,204,64,1.1982329967225087,1.1943854525022937,0.0038475442202150247,126
2023-04-22,13387,4,93,54,0.08113613180987439,0.02554459683134213,0.05559153497853362,128
2023-04-23,11985,6,144,46,1.9152898615856269,1.848207987840147,0.06708187374547991,125
2023-04-24,15225,5,146,44,0.7327467714576401,0.7218262086157353,0.010920562841904926,128
2023-04-25,15817,3,168,51,1.048819369237672,1.03828715749022,0.010532211747451404,139
2023-04-26,15074,9,150,26,1.3756454656598243,1.3409267738563302,0.03471869180349344,123
2023-04-27,16459,4,166,47,1.5149485141294896,1.5053332067433425,0.009615307386147656,125
2023-04-28,17872,3,180,46,1.1604759313673674,1.1580259089193827,0.0024500224479846195,123
2023-04-29,14891,9,161,42,1.595394938167255,1.5162572726657666,0.0791376655014873,133
2023-04-30,14325,4,154,53,0.9273782051818827,0.8354641845143803,0.0919140206675021,129
2023-05-01,16666,1,178,49,0.9333993920085109,0.9317826816906657,0.0016167103178452518,122
2023-05-02,19124,1,203,35,0.9172268527477664,0.9164440738827958,7.827788649706445e-4,125
2023-05-03,23842,16,390,81,0.8351427138065923,0.7994162501925993,0.03572646361399277,122
2023-05-04,24079,7,267,89,1.325966114245072,1.3195093003292158,0.006456813915856135,138
2023-05-05,22424,8,231,88,0.5539077213583791,0.5289457976291273,0.024961923729251757,132
2023-05-06,15835,5,176,49,0.1414059097868858,0.13780995604034524,0.003595953746542289,130
2023-05-07,14768,5,142,46,2.3709745334095795,2.3097699184837612,0.06120461492581828,128
2023-05-08,16007,2,205,44,1.2496286756966222,1.2488664079500764,7.622677465459739e-4,125
2023-05-09,17481,4,167,50,1.537146932501537,1.5061585636254098,0.030988368876126608,133
2023-05-10,16803,6,156,46,1.4431460001115426,1.4378799937634956,0.005266006348047101,135
2023-05-11,18318,5,189,59,1.7762850207862435,1.7281424150308236,0.0481426057554193,125
2023-05-12,18290,8,193,62,0.7644208244363156,0.747090518637266,0.017330305799049657,130
2023-05-13,15028,2,183,54,1.123289493657664,1.1202588088087975,0.0030306848488666676,132
2023-05-14,14017,4,143,45,1.8630378497722218,1.8561442932951644,0.006893556477056309,126
2023-05-15,15822,4,170,62,0.74764187192541,0.7435592466263854,0.004082625299024196,125
2023-05-16,16147,7,163,51,0.6841434033200993,0.6704914301764896,0.013651973143609638,127
2023-05-17,16664,6,176,51,0.7903981095811183,0.6902809447579182,0.10011716482320071,128
2023-05-18,17496,3,153,37,0.4990572762793316,0.4594957746249652,0.03956150165436622,129
2023-05-19,18134,7,163,50,2.763014802927107,2.72218051455815,0.04083428836895671,126
2023-05-20,14580,3,140,43,0.8776887625119816,0.8619831074601426,0.015705655051838092,123
2023-05-21,13571,5,156,34,-0.08746909692663782,-0.09452891916437102,0.007059822237733193,121
2023-05-22,15470,2,164,39,1.036476150508421,1.0355664589429852,9.096915654359724e-4,121
2023-05-23,15020,2,140,50,1.1176227139528885,1.1156480410555938,0.001974672897295335,123
2023-05-24,18655,12,205,54,1.1446734991491472,1.1321092554806371,0.012564243668510782,128
2023-05-25,18894,10,225,79,0.7914756027511828,0.7882607226218845,0.003214880129297635,127
2023-05-26,17328,9,158,72,0.5933866987538129,0.5406747644616602,0.05271193429215349,140
2023-05-27,13822,3,131,58,1.334819011475291,1.3296038630456068,0.005215148429684019,117
2023-05-28,12937,0,124,45,0.806247309683628,0.806247309683628,0,118
2023-05-29,13845,2,129,38,0.8407388387227773,0.8376807012471739,0.003058137475603365,123
2023-05-30,15164,5,162,36,1.4623497979509814,1.428287677399576,0.03406212055140502,123
2023-05-31,16445,2,163,35,1.6913046737055906,1.6016989389385652,0.08960573476702531,124
2023-06-01,20585,14,270,57,0.961882895114944,0.9370452868968946,0.02483760821804918,130
2023-06-02,19880,10,192,81,1.4234063585391359,1.408821928760078,0.014584429779058215,129
2023-06-03,15872,2,155,83,0.8598724875313996,0.8541582606720614,0.005714226859338149,125
2023-06-04,14791,5,138,43,0.5810508334896417,0.5685261303715679,0.012524703118072966,128
2023-06-05,17773,13,180,54,1.2946200358052695,1.2363633469254238,0.058256688879845996,130
2023-06-06,17237,5,173,64,1.551886336160056,1.4972765857049997,0.054609750455055624,134
2023-06-07,17493,4,172,41,1.4967122267829966,1.4394200818164176,0.05729214496657889,133
2023-06-08,18261,3,157,56,0.863152267608745,0.8388164344816526,0.02433583312709359,130
2023-06-09,17309,12,96,56,-2.093126848557506,-2.125986476878407,0.032859628320901606,132
2023-06-10,14745,1,134,38,-0.08236916084926095,-0.21898118270718503,0.13661202185792343,122
2023-06-11,13408,7,115,53,-1.862306365394638,-2.1681842773265565,0.30587791193191877,123
2023-06-12,15097,6,139,58,1.086596420748588,1.0555323484287946,0.031064072319793468,133
2023-06-13,15824,7,145,39,1.0267076874048267,0.9965975812725745,0.030110106132252092,133
2023-06-14,15456,6,137,52,1.297888243760183,1.102764782054512,0.19512346170567138,132
2023-06-15,15484,5,122,38,0.4675038709050316,0.43864227996354865,0.028861590941482874,128
2023-06-16,15647,4,135,41,0.9845485691466803,0.9561912258118834,0.028357343334797187,128
2023-06-17,11874,3,116,36,1.1560071487357189,1.1521731099826051,0.0038340387531132286,128
2023-06-18,10759,2,106,35,1.3798255281584073,1.3783629192140112,0.001462608944395755,128
2023-06-19,12718,5,116,50,0.8793941542854459,0.8448246054040753,0.034569548881370975,133
2023-06-20,13494,3,138,48,1.5015063315247341,1.491773718385843,0.009732613138891183,126
2023-06-21,13783,3,140,24,1.6984419800164599,1.6282135327932135,0.07022844722324598,139
2023-06-22,13244,1,103,26,1.104381257948492,1.0965319643849125,0.00784929356357926,130
2023-06-23,13398,4,92,44,0.5672226101105885,0.5375854757400678,0.029637134370521328,130
2023-06-24,11386,3,106,37,0.4573546141012393,0.44144884937694606,0.015905764724293295,122
2023-06-25,11387,7,91,29,0.7074170863432908,0.6980299210547277,0.009387165288563789,141
2023-06-26,13341,6,132,45,0.7654956041868295,0.731250659423529,0.0342449447633009,132
2023-06-27,13408,2,128,25,0.638271493639303,0.632339368270825,0.005932125368477915,130
2023-06-28,13452,1,110,45,0.40116460541421844,0.399547293709734,0.0016173117044848062,121
2023-06-29,14126,1,106,53,0.2501539081759662,0.24209459160601135,0.008059316569954877,132
2023-06-30,14536,1,141,38,-0.12917832325133782,-0.13052938248177412,0.0013510592304366634,144
2023-07-01,11416,1,122,53,1.7951898176220327,1.794737590857443,4.5222676458883454e-4,131
2023-07-02,10474,4,93,22,0.9233665819227701,0.8950631255539016,0.028303456368868392,124
2023-07-03,12320,3,92,43,0.7138668469343139,0.5899262171285813,0.1239406298057325,121
2023-07-04,12661,2,104,45,0.5576396722698633,0.5503520825764514,0.007287589693411615,128
2023-07-05,12827,5,119,50,0.9335299945026164,0.8154177661558933,0.11811222834672344,120
2023-07-06,13205,4,113,36,1.763858592071085,1.7599857171908297,0.0038728748802555986,134
2023-07-07,12501,3,87,39,0.17417126874583316,0.16620672906091505,0.007964539684918148,125
2023-07-08,11087,1,100,43,0.1500230791883063,0.14937923051849825,6.438486698086481e-4,129
2023-07-09,10431,4,87,35,-0.3085482762576382,-0.31878946992294055,0.010241193665303346,125
2023-07-10,12383,3,87,37,0.9002449031165772,0.8951222941158526,0.005122609000725343,114
2023-07-11,13126,5,119,21,1.0263041167625837,1.0096634140544736,0.016640702708110005,122
2023-07-12,12908,7,101,49,0.7695968056420969,0.6961045733514344,0.0734922322906629,126
2023-07-13,12486,1,89,51,0.6815987139932522,0.6809973404560935,6.013735371588709e-4,122
2023-07-14,13046,2,115,49,1.766952558089831,1.7627201312708838,0.0042324268189477725,143
2023-07-15,11178,4,89,48,0.46274346829914015,0.35646374202080117,0.10627972627833937,132
2023-07-16,10501,2,99,70,0.7527519061233544,0.7500117355564562,0.0027401705668983756,120
2023-07-17,12367,1,89,30,0.870125542012968,0.8692284879385487,8.970540744196066e-4,124
2023-07-18,11783,5,80,38,0.8378024294164408,0.7343335258655788,0.10346890355086191,120
2023-07-19,11960,2,94,28,1.3502634695312443,1.336837560225044,0.01342590930620046,127
2023-07-20,12715,5,93,54,0.4105404606981817,0.3114434564828739,0.09909700421530783,126
2023-07-21,13080,0,112,49,1.8507349637466404,1.8507349637466404,0,126
2023-07-22,11374,2,107,33,0.7406482475957424,0.7307438238157207,0.009904423780021859,121
2023-07-23,10404,9,85,42,0.856222930809241,0.7429682673819235,0.1132546634273174,115
2023-07-24,12059,4,91,40,0.47396235282554927,0.4620564808051949,0.011905872020354126,123
2023-07-25,11668,4,95,41,0.5642699584341967,0.555832570021403,0.00843738841279371,133
2023-07-26,10883,2,86,26,0.5514625412777154,0.5332426230779949,0.01821991819972058,118
2023-07-27,10963,1,87,21,1.000340110173121,0.990419475252486,0.009920634920634922,126
2023-07-28,10945,1,84,46,0.5472466969087673,0.5454160332932066,0.0018306636155606413,125
2023-07-29,9286,2,75,40,-2.412958617081404,-2.4159665257104406,0.0030079086290386615,128
2023-07-30,8330,28,73,34,1.2831438326298858,0.4505649467264104,0.8325788859034755,129
2023-07-31,9892,1,80,28,1.3768596125652446,1.3725042118683792,0.004355400696864102,140
2023-08-01,9823,0,91,38,0.7739301878181941,0.7739301878181941,0,125
2023-08-02,10519,5,99,29,1.2131287163511084,1.1487329587886794,0.0643957575624292,128
2023-08-03,10154,3,77,51,0.6585153498388001,0.6484235008572407,0.010091848981559197,130
2023-08-04,9975,3,70,28,0.02339680482339677,0.006017614817661134,0.017379190005736764,127
2023-08-05,8530,3,60,32,0.6293394839168144,0.6020487002649293,0.0272907836518851,121
2023-08-06,7763,3,57,27,1.1033284962255934,1.0949884720098555,0.008340024215738288,127
2023-08-07,9616,1,66,21,1.2855767096498978,1.2812604113073573,0.004316298342541436,128
2023-08-08,11327,4,152,35,0.6995008905347168,0.6958320346002129,0.0036688559345038397,128
2023-08-09,10385,8,83,28,0.9906542947972594,0.7920195895453674,0.19863470525189197,132
2023-08-10,11163,3,96,33,0.8246910490158301,0.8220260076782685,0.002665041337560021,129
2023-08-11,11771,8,130,49,2.184136569129452,2.121019075215041,0.06311749391440999,127
2023-08-12,9286,4,79,37,0.27228873852652535,0.229500408299962,0.04278833022656429,117
2023-08-13,9076,3,81,40,1.1527332387704816,1.14268054179402,0.010052696976460572,125
2023-08-14,9874,7,82,43,-0.6564028679100444,-0.6782900837777619,0.02188721586771824,130
2023-08-15,10146,1,109,20,1.1234346300357632,1.120917767053784,0.002516862981979263,129
2023-08-16,10174,1,94,46,1.6125610676115574,1.6014844171906442,0.011076650420912689,122
2023-08-17,10642,5,82,36,1.426197459743353,1.40281889489936,0.023378564843993553,121
2023-08-18,11250,8,108,34,1.2491697479125834,1.047480518192372,0.20168922972021122,122
2023-08-19,10363,4,115,43,1.084075182690716,1.0190190427270776,0.0650561399636383,123
2023-08-20,9783,5,87,28,1.1055055497632418,1.0334257776834694,0.07207977207977205,120
2023-08-21,11419,1,83,35,0.7285753920717822,0.7265653418205262,0.0020100502512562825,125
2023-08-22,11755,2,122,26,1.1322380519372206,1.1258216807304606,0.006416371206760461,124
2023-08-23,11680,3,104,19,2.8891040106425407,2.8289836903724366,0.06012032027010355,129
2023-08-24,11835,4,112,48,0.8056717971742279,0.7912095784201268,0.014462218754100812,125
2023-08-25,11289,4,90,33,0.5976240788149711,0.5887230800122487,0.008900998802722913,128
2023-08-26,10538,3,113,40,0.0754286321309425,0.06612766094552484,0.009300971185416973,124
2023-08-27,10264,2,120,37,0.7293289811595755,0.7249081084586987,0.004420872700876917,125
2023-08-28,11647,3,118,23,2.580720334876074,2.5672920686399667,0.013428266236107772,117
2023-08-29,11810,2,104,33,1.393215769856773,1.333216848489068,0.05999892136770572,127
2023-08-30,11131,1,85,29,0.6068910537335549,0.6016389528932191,0.00525210084033614,119
2023-08-31,8104,3,52,32,0.7597344561389395,0.6743391869201414,0.08539526921879871,120
2023-09-01,4578,2,32,19,1.7428307846708835,0.8796794977907813,0.8631512868800998,118
2023-09-02,3510,0,13,20,0.1701980072426854,0.1701980072426854,0,113
2023-09-03,3373,0,26,17,0.5215634205916283,0.5215634205916283,0,115
2023-09-04,3596,5,23,22,0.009303987227699448,-0.1433792762175431,0.15268326344524313,111
2023-09-05,3904,0,5,24,-0.24401991611754076,-0.24401991611754076,0,110
2023-09-06,5216,1,69,24,2.067822226477586,2.0649139816033673,0.0029082448742184103,115
2023-09-07,8467,2,67,29,1.2112907213071888,1.1905787309476792,0.02071199035950996,128
2023-09-08,10589,4,127,36,1.2120337324957846,1.1758200093155722,0.03621372318021213,124
2023-09-09,4114,0,31,19,1.0563279705898225,1.0563279705898225,0,113
2023-09-10,3307,2,20,14,-0.4806913045856405,-0.6318043813953134,0.1511130768096711,114
2023-09-11,3708,3,23,16,1.107556661562957,0.9625924812005473,0.14496418036241052,113
2023-09-12,3474,1,27,14,1.3489129269022362,1.3415339422505244,0.007378984651711923,112
2023-09-13,3575,0,30,24,1.0014133608088804,1.0014133608088804,0,118
2023-09-14,3493,1,27,18,1.1389065999618588,1.0798747227481633,0.05903187721369536,121
2023-09-15,3728,0,34,20,2.859299496978439,2.859299496978439,0,124
2023-09-16,3135,0,19,20,0.7362221643126866,0.7362221643126866,0,114
2023-09-17,2832,2,25,25,2.0547458120698323,1.6991902565142782,0.3555555555555559,100
2023-09-18,3328,0,31,18,2.2108244531902366,2.2108244531902366,0,114
2023-09-19,3326,1,32,15,1.8336916382847914,1.7344852890784432,0.09920634920634921,112
2023-09-20,3221,1,32,22,0.8352461553560865,0.8319581958637476,0.003287959492339051,111
2023-09-21,3379,2,36,14,1.4566206208823145,1.4342025627499706,0.02241805813234383,105
2023-09-22,3329,3,31,19,0.6270053711972383,0.5797535994967606,0.04725177170047732,105
2023-09-23,2889,1,34,8,3.6020884003156484,3.5843892852714023,0.017699115044247767,113
2023-09-24,2595,2,27,11,1.2512041504942988,1.2364679288615252,0.014736221632773367,116
2023-09-25,2995,1,18,16,0.5951649238591536,0.5918528978928701,0.0033120259662835767,109
2023-09-26,3319,4,25,18,1.0531000118030693,1.0363345060316085,0.016765505771460895,111
2023-09-27,3151,0,33,26,1.494432039040121,1.494432039040121,0,120
2023-09-28,3113,3,29,15,0.6490216485914939,0.6098832320077374,0.039138416583756074,110
2023-09-29,3067,1,30,15,0.4138446687173905,0.39308054911606155,0.020764119601328894,112
2023-09-30,2696,1,11,14,-0.9269173024087658,-0.9508407473848423,0.023923444976076545,110
2023-10-01,2645,0,18,16,0.27812278363871207,0.27812278363871207,0,120
2023-10-02,2795,2,23,15,1.3350343257956963,1.2623360951272822,0.0726982306684142,109
2023-10-03,2892,3,26,13,1.778492891113182,1.6659962530737646,0.11249663803941763,114
2023-10-04,2938,0,13,16,1.017392542665372,1.017392542665372,0,107
2023-10-05,3014,1,28,15,1.0862785052480652,1.0519378459074065,0.03434065934065932,112
2023-10-06,3163,1,25,19,0.8376091117116375,0.8359188661189539,0.0016902455926846138,111
2023-10-07,2914,5,21,14,0.9435193340551338,0.9226444503960458,0.0208748836590879,115
2023-10-08,2730,1,21,4,0.5553955900805806,0.5432537736648451,0.0121418164157358,116
2023-10-09,4718,2,44,14,1.6091202279945351,1.6016749026442616,0.007445325350273461,109
2023-10-10,5327,0,52,18,0.9341626096190074,0.9341626096190074,0,115
2023-10-11,5670,0,57,24,1.2221508558955057,1.2221508558955057,0,114
2023-10-12,6474,0,58,16,0.5306217249780676,0.5306217249780676,0,117
2023-10-13,6964,3,52,26,-0.19477821519973065,-0.2503729219572281,0.05559470675749742,120
2023-10-14,5804,2,56,19,0.9586064766197262,0.6797561977694477,0.2788502788502792,111
2023-10-15,5725,1,55,18,1.4485387595186405,1.4375738472379387,0.010964912280701764,114
2023-10-16,6638,1,61,24,1.1743586460718107,1.1737273209835826,6.313250882276811e-4,111
2023-10-17,7730,1,89,26,0.9682167217985986,0.9614940327229683,0.006722689075630268,119
2023-10-18,7927,1,68,36,0.11826618974309569,0.11757691486027097,6.892748828232699e-4,117
2023-10-19,8245,1,81,35,0.8199605411260179,0.8111234962338303,0.008837044892188046,123
2023-10-20,8903,1,86,38,1.094772513659651,1.0924504962909607,0.0023220173686899154,122
2023-10-21,7415,3,54,31,-0.4249593568163485,-0.42791500663674287,0.002955649820393949,113
2023-10-22,7193,1,74,35,0.49736042227888444,0.49620663381446134,0.0011537884644229322,113
2023-10-23,8361,1,81,28,2.383575947582465,2.3830880760683053,4.878715141580313e-4,114
2023-10-24,9089,6,74,36,0.5929770992914969,0.5786754024588188,0.014301696832678117,117
2023-10-25,9680,5,87,47,1.3149258803969452,1.13512886550502,0.17979701489192412,122
2023-10-26,9955,3,95,32,2.088475365471329,1.982923566207563,0.10555179926376682,115
2023-10-27,9840,2,82,47,1.4477106653198022,1.3896288410407949,0.05808182427900741,125
2023-10-28,8168,1,82,28,1.070661815537994,1.0701147217004594,5.470938375350138e-4,112
2023-10-29,7814,3,70,26,0.7586160891654221,0.7536859666300838,0.004930122535338274,102
2023-10-30,9363,3,99,29,0.7390269639328982,0.6400771091657492,0.09894985476714853,118
2023-10-31,10420,2,101,40,1.6543218475640078,1.6535253460194597,7.965015445475678e-4,127
2023-11-01,10499,3,93,21,0.9852169595337137,0.9750434842947366,0.01017347523897744,112
2023-11-02,11407,2,114,30,0.8645620926539659,0.8579549947430676,0.006607097910898564,132
2023-11-03,11729,0,102,38,0.7360270203008524,0.7360270203008524,0,118
2023-11-04,10498,4,108,56,1.0718040747720423,1.0529939925404754,0.018810082231567122,118
2023-11-05,9900,2,79,42,0.7757933261045943,0.7367650652149715,0.03902826088962295,118
2023-11-06,11209,1,120,41,1.6572589989409952,1.647817019902189,0.009441979038806544,119
2023-11-07,12253,4,87,40,0.9958446101910203,0.9556907214616385,0.0401538887293819,123
2023-11-08,12748,6,105,42,1.3804067812678824,1.342259192143635,0.03814758912424633,119
2023-11-09,13553,1,108,49,1.5819110523926048,1.5740401354307814,0.007870916961826043,121
2023-11-10,13984,1,126,51,1.335679087456177,1.3352063814981918,4.727059579858937e-4,122
2023-11-11,12168,3,150,54,1.8530711749599658,1.844809207903108,0.008261967056856915,118
2023-11-12,10763,2,105,33,1.6697031812717267,1.576338983740863,0.09336419753086433,120
2023-11-13,13105,3,110,43,1.0877424339880992,1.036629833434211,0.0511126005538885,110
2023-11-14,14508,4,114,52,0.555120721194492,0.547725967514135,0.0073947536803568754,120
2023-11-15,15437,3,67,31,-5.971029516418223,-5.977319078060662,0.0062895616424371165,120
2023-11-16,16317,2,131,34,0.7429302298676441,0.7290394327565483,0.01389079711109602,121
2023-11-17,17744,8,128,36,-0.12777367224103703,-0.20136902550034247,0.07359535325930405,136
2023-11-18,16856,3,166,40,1.5571890959337205,1.5517901438159902,0.005398952117730301,124
2023-11-19,14028,4,142,47,1.1729461581558158,1.0914080382573361,0.08153811989847959,120
2023-11-20,17525,9,158,30,1.3421171388580697,1.25488126431383,0.08723587454423903,119
2023-11-21,17829,0,128,36,2.281265346024149,2.281265346024149,0,123
2023-11-22,19342,7,152,54,0.617394851043539,0.40562261898778396,0.2117722320557554,126
2023-11-23,18405,3,170,39,1.5826142307106355,1.5815352428108147,0.0010789878998194748,125
2023-11-24,20287,4,152,56,1.0498702065177945,1.0442728656493625,0.0055973408684324676,118
2023-11-25,18620,1,160,32,1.620761869419339,1.6141502991714056,0.006611570247933877,121
2023-11-26,16149,5,127,38,1.100250034519073,1.0704661277064196,0.029783906812653405,117
2023-11-27,19826,4,164,36,0.8332178846067273,0.8264994786627193,0.006718405944007884,120
2023-11-28,20140,4,191,41,1.0863891568092017,1.0570706602662077,0.029318496542993733,120
2023-11-29,21625,2,175,38,1.2167517238148897,1.2144177646098948,0.0023339592049951476,125
2023-11-30,22377,5,199,41,2.0203974959039726,2.0114348675119293,0.008962628392042697,123
2023-12-01,22359,5,167,55,1.422208356665668,1.3765705124922194,0.045637844173447725,119
2023-12-02,18581,4,149,42,0.4524127338686003,0.43279540194207605,0.019617331926524158,116
2023-12-03,16112,3,123,42,1.0202015035891403,0.8767189500266581,0.14348255356248243,112
2023-12-04,21532,4,154,48,1.1824483520615667,1.1807925506105328,0.0016558014510343975,130
2023-12-05,21503,2,157,51,0.9143167215471072,0.9108895634002518,0.00342715814685545,124
2023-12-06,23307,2,196,59,2.385647738825235,2.3829398758104583,0.0027078630147764713,126
2023-12-07,26190,4,190,56,1.3930834169798332,1.382698393695971,0.010385023283861948,125
2023-12-08,27403,2,198,56,0.4685816615120301,0.45630142903871834,0.012280232473311769,118
2023-12-09,23438,2,195,62,0.6656523021986528,0.6648760975290054,7.762046696472923e-4,122
2023-12-10,18902,1,155,57,0.7253049274611877,0.7249406287362334,3.642987249544621e-4,125
2023-12-11,21910,5,199,35,0.8368894320766711,0.8282509621150751,0.00863846996159584,122
2023-12-12,23761,8,198,50,0.9238085894716239,0.8252032983293551,0.0986052911422689,123
2023-12-13,22930,6,171,50,1.5512975534885338,1.1070302054572112,0.44426734803132273,128
2023-12-14,24296,6,180,55,0.3501164638576692,0.2832498925151657,0.06686657134250362,113
2023-12-15,27003,1,222,65,1.0569519825525062,1.0566879749702085,2.6400758229776336e-4,119
2023-12-16,25979,3,200,70,1.1146660697617934,1.113969166798562,6.96902963231401e-4,116
2023-12-17,23150,3,207,54,0.7903828641073737,0.789168791609432,0.0012140724979418313,121
2023-12-18,24499,4,197,64,1.2943236998359549,1.268525933357159,0.025797766478795822,115
2023-12-19,24647,4,178,36,1.2378522688853273,1.2347901044843483,0.003062164400979203,121
2023-12-20,25790,3,221,57,1.0243710250445854,1.0127741773481527,0.011596847696432752,121
2023-12-21,24329,2,183,55,0.4024236336416486,0.4004025358408264,0.002021097800822453,125
2023-12-22,21919,2,149,50,1.0130847580323268,1.0016494039706048,0.011435354061721978,120
2023-12-23,21917,2,158,44,4.0224073451038604,3.246248174551571,0.7761591705522888,129
2023-12-24,21325,1,195,64,1.1293878242800999,1.1252093185137628,0.004178505766337956,124
2023-12-25,18574,1,151,63,1.2319096614720795,1.1327033122657306,0.09920634920634917,112
2023-12-26,19453,3,171,58,1.8393666551841064,1.575642219069356,0.2637244361147502,127
2023-12-27,19965,4,160,38,0.14213478272945274,0.13785561357228696,0.004279169157165852,137
2023-12-28,21357,4,161,51,0.11349152684836263,0.0862262869660203,0.02726523988234258,148
2023-12-29,21274,4,205,53,1.8224571198171284,1.5404532197847705,0.2820039000323585,122
2023-12-30,20761,5,156,57,1.1940309789795933,1.1749763249316156,0.019054654047977588,136
2023-12-31,23577,2,166,71,0.8787239441786122,0.8644858536797505,0.01423809049886166,120
2024-01-01,16565,0,120,42,1.4230760185868492,1.4230760185868492,0,114
2024-01-02,20481,5,169,51,0.6341553821072817,0.6328765004598176,0.0012788816474642287,117
2024-01-03,20621,2,151,43,1.0456035089117328,1.0429575902404318,0.0026459186713002998,127
2024-01-04,22838,2,170,55,0.7225314973787323,0.6991475045013235,0.023383992877409006,137
2024-01-05,22221,0,152,71,1.3205666913064946,1.3205666913064946,0,121
2024-01-06,20459,3,177,63,1.1772350825625555,1.1523077622574378,0.024927320305117663,119
2024-01-07,19087,5,186,31,1.3850306215110915,1.3814489813078803,0.003581640203211075,109
2024-01-08,22027,5,187,61,-0.17134027069046884,-0.17639683281372184,0.005056562123254514,125
2024-01-09,25384,13,251,44,0.607373561798281,0.5981375575364415,0.009236004261839424,114
2024-01-10,25223,10,235,74,0.9364081408793389,0.930081131440484,0.006327009438854123,124
2024-01-11,27002,10,253,73,1.606882577118131,1.545655262440074,0.061227314678058836,132
2024-01-12,26372,3,220,73,0.6859495840752571,0.661018215445943,0.02493136862931421,126
2024-01-13,22978,11,181,47,1.6295833724830249,1.2676239039084403,0.3619594685745846,127
2024-01-14,19432,3,179,60,1.10095678610702,1.0975532292338015,0.003403556873218288,117
2024-01-15,22012,4,172,58,-0.15702135148773813,-0.16511389628385553,0.008092544796118123,129
2024-01-16,22369,1,200,51,0.5170165721991676,0.5162354198432121,7.811523559555048e-4,126
2024-01-17,22450,5,177,50,1.7818082290794652,1.6663969076254912,0.11541132145397158,119
2024-01-18,23000,4,168,51,1.433476347010977,1.4296200900716098,0.003856256939366855,120
2024-01-19,24253,3,153,64,0.6855289230462739,0.6788581507359884,0.006670772310285472,142
2024-01-20,20746,2,154,65,-0.13915127086277795,-0.1404697174153343,0.001318446552557287,125
2024-01-21,20817,2,172,50,0.6935447480948091,0.6928799946302684,6.647534645406237e-4,123
2024-01-22,24584,5,183,52,1.4161387578632902,1.408762454900072,0.00737630296321861,125
2024-01-23,24720,2,189,59,1.0978713044948176,1.09677632728519,0.0010949772096268905,138
2024-01-24,24100,7,171,54,0.5835793424015898,0.561356159112785,0.022223183288805983,132
2024-01-25,23587,3,170,57,2.383958371658119,2.382439178683602,0.0015191929745189286,131
2024-01-26,24717,4,206,80,3.1705189141011076,3.1460348455813145,0.024484068519794414,134
2024-01-27,20731,1,171,65,1.2575010404341918,1.2566396397967554,8.614006374364698e-4,130
2024-01-28,17842,2,139,36,0.8134022015460283,0.8085954948648066,0.004806706681219889,129
2024-01-29,20073,3,161,46,1.0980348363175827,1.0940824511720726,0.00395238514550952,129
2024-01-30,21829,19,184,64,1.067638672237556,0.9971011853678252,0.070537486869731,131
2024-01-31,23407,4,172,57,0.7622115979563354,0.7589412134787398,0.003270384477595838,132
2024-02-01,24101,3,187,45,2.052568015535322,1.992052293537125,0.060515721998197144,129
2024-02-02,25624,3,150,58,2.7648666306588594,2.6969438682490763,0.06792276240978241,130
2024-02-03,20814,3,170,61,0.43725242233487677,0.4160420688286958,0.021210353506181147,124
2024-02-04,17826,0,159,58,1.6183504626319491,1.6183504626319491,0,125
2024-02-05,20678,4,154,45,1.5491731618473423,1.5466342084380715,0.00253895340926996,128
2024-02-06,21047,6,145,48,2.355468519910531,2.2813594441522453,0.07410907575828637,128
2024-02-07,22184,3,173,59,1.365955099257775,1.36391176553541,0.0020433337223649912,124
2024-02-08,23050,6,183,61,1.2322905470600434,1.228738078081587,0.0035524689784561503,128
2024-02-09,24176,3,171,62,3.0573581380406734,3.055945771955384,0.0014123660852893062,128
2024-02-10,21967,0,151,83,0.007263407775358862,0.007263407775358862,0,128
2024-02-11,16848,2,158,45,1.6836150799059606,1.6595428986871619,0.024072181218798727,131
